"","Url"
"305","https://millercenter.org/the-presidency/presidential-speeches/march-25-1842-message-regarding-finances-and-fiscal-policy"
"306","https://millercenter.org/the-presidency/presidential-speeches/may-10-1842-message-regarding-indian-affairs-florida"
"307","https://millercenter.org/the-presidency/presidential-speeches/august-9-1842-veto-message-regarding-import-duties"
"308","https://millercenter.org/the-presidency/presidential-speeches/august-11-1842-message-senate-negotiations-britain"
"309","https://millercenter.org/the-presidency/presidential-speeches/december-6-1842-second-annual-message"
"310","https://millercenter.org/the-presidency/presidential-speeches/december-18-1844-message-regarding-us-mexican-affairs"
"311","https://millercenter.org/the-presidency/presidential-speeches/december-3-1844-fourth-annual-message"
"312","https://millercenter.org/the-presidency/presidential-speeches/june-11-1844-veto-message-regarding-infrastructure"
"313","https://millercenter.org/the-presidency/presidential-speeches/april-9-1844-message-regarding-disturbances-rhode-island"
"314","https://millercenter.org/the-presidency/presidential-speeches/december-5-1843-third-annual-message-congress"
"315","https://millercenter.org/the-presidency/presidential-speeches/december-30-1842-message-congress-regarding-us-hawaiian"
"316","https://millercenter.org/the-presidency/presidential-speeches/december-7-1841-first-annual-message/"
"317","https://millercenter.org/the-presidency/presidential-speeches/august-18-1842-message-regarding-treaty-texas/"
"318","https://millercenter.org/the-presidency/presidential-speeches/february-20-1845-message-regarding-slave-trade/"
"319","https://millercenter.org/the-presidency/presidential-speeches/february-8-1849-message-regarding-treaty-guadalupe-hidalgo"
"320","https://millercenter.org/the-presidency/presidential-speeches/january-2-1849-message-regarding-war-time-measures"
"321","https://millercenter.org/the-presidency/presidential-speeches/december-5-1848-fourth-annual-message-congress"
"322","https://millercenter.org/the-presidency/presidential-speeches/august-1-1848-message-regarding-size-army"
"323","https://millercenter.org/the-presidency/presidential-speeches/july-6-1848-message-regarding-treaty-guadalupe-hidalgo"
"324","https://millercenter.org/the-presidency/presidential-speeches/july-4-1848-announcement-peace-treaty-mexico"
"325","https://millercenter.org/the-presidency/presidential-speeches/may-29-1848-message-regarding-oregon-territory"
"326","https://millercenter.org/the-presidency/presidential-speeches/april-3-1848-message-regarding-establishment-french-republic"
"327","https://millercenter.org/the-presidency/presidential-speeches/february-22-1848-message-regarding-treaty-guadelupe-hidalgo"
"328","https://millercenter.org/the-presidency/presidential-speeches/december-7-1847-third-annual-message"
"329","https://millercenter.org/the-presidency/presidential-speeches/february-13-1847-message-regarding-war-mexico"
"330","https://millercenter.org/the-presidency/presidential-speeches/may-11-1846-war-message-congress/"
"331","https://millercenter.org/the-presidency/presidential-speeches/april-13-1846-message-regarding-cherokee-indians"
"332","https://millercenter.org/the-presidency/presidential-speeches/may-13-1846-announcement-war-mexico"
"333","https://millercenter.org/the-presidency/presidential-speeches/august-3-1846-veto-message-regarding-funding-internal"
"334","https://millercenter.org/the-presidency/presidential-speeches/august-5-1846-message-requesting-creation-oregon-territory"
"335","https://millercenter.org/the-presidency/presidential-speeches/august-7-1846-message-regarding-treaty-cherokees"
"336","https://millercenter.org/the-presidency/presidential-speeches/august-8-1846-message-regarding-settlement-mexico"
"337","https://millercenter.org/the-presidency/presidential-speeches/december-8-1846-second-annual-message-congress"
"338","https://millercenter.org/the-presidency/presidential-speeches/december-29-1846-request-increase-size-army"
"339","https://millercenter.org/the-presidency/presidential-speeches/june-10-1846-message-senate-regarding-oregon/"
"340","https://millercenter.org/the-presidency/presidential-speeches/august-14-1848-message-regarding-slavery-territories/"
"341","https://millercenter.org/the-presidency/presidential-speeches/april-22-1850-message-regarding-treaty-great-britain/"
"342","https://millercenter.org/the-presidency/presidential-speeches/march-5-1849-inaugural-address/"
"343","https://millercenter.org/the-presidency/presidential-speeches/december-4-1849-first-annual-message/"
"344","https://millercenter.org/the-presidency/presidential-speeches/january-23-1850-message-regarding-newly-acquired-territories/"
"345","https://millercenter.org/the-presidency/presidential-speeches/august-6-1850-message-regarding-compromise-texas/"
"346","https://millercenter.org/the-presidency/presidential-speeches/december-13-1850-announcement-texas-acceptance-compromise"
"347","https://millercenter.org/the-presidency/presidential-speeches/december-13-1850-message-regarding-agreement-texas"
"348","https://millercenter.org/the-presidency/presidential-speeches/december-2-1851-second-annual-message"
"349","https://millercenter.org/the-presidency/presidential-speeches/december-2-1850-first-annual-message/"
"350","https://millercenter.org/the-presidency/presidential-speeches/february-19-1851-message-regarding-disturbance-boston/"
"351","https://millercenter.org/the-presidency/presidential-speeches/december-6-1852-third-annual-message/"
"352","https://millercenter.org/the-presidency/presidential-speeches/december-2-1856-fourth-annual-message"
"353","https://millercenter.org/the-presidency/presidential-speeches/august-21-1856-special-session-message-regarding-military"
"354","https://millercenter.org/the-presidency/presidential-speeches/february-11-1856-proclamation-addressing-disturbances-kansas"
"355","https://millercenter.org/the-presidency/presidential-speeches/december-31-1855-third-annual-message"
"356","https://millercenter.org/the-presidency/presidential-speeches/december-30-1854-expansion-august-4-veto-message"
"357","https://millercenter.org/the-presidency/presidential-speeches/december-4-1854-second-annual-message"
"358","https://millercenter.org/the-presidency/presidential-speeches/august-4-1854-veto-message-legislation-funding-public-works"
"359","https://millercenter.org/the-presidency/presidential-speeches/august-1-1854-message-regarding-us-spanish-relations"
"360","https://millercenter.org/the-presidency/presidential-speeches/march-14-1854-message-regarding-proposed-us-mexican-convention"
"361","https://millercenter.org/the-presidency/presidential-speeches/february-10-1854-message-senate-treaty-mexico"
"362","https://millercenter.org/the-presidency/presidential-speeches/march-4-1853-inaugural-address/"
"363","https://millercenter.org/the-presidency/presidential-speeches/december-5-1853-first-annual-message"
"364","https://millercenter.org/the-presidency/presidential-speeches/january-18-1854-proclamation"
"365","https://millercenter.org/the-presidency/presidential-speeches/may-15-1854-message-regarding-transit-across-central-america/"
"366","https://millercenter.org/the-presidency/presidential-speeches/january-24-1856-message-regarding-disturbances-kansas/"
"367","https://millercenter.org/the-presidency/presidential-speeches/january-8-1861-message-threats-peace-and-existence-union/"
"368","https://millercenter.org/the-presidency/presidential-speeches/december-3-1860-fourth-annual-message"
"369","https://millercenter.org/the-presidency/presidential-speeches/january-28-1861-message-resolutions-virginia"
"370","https://millercenter.org/the-presidency/presidential-speeches/june-22-1860-addendum-march-28-message-congress"
"371","https://millercenter.org/the-presidency/presidential-speeches/may-19-1860-message-capture-wildfire"
"372","https://millercenter.org/the-presidency/presidential-speeches/march-28-1860-protest-congressional-investigations"
"373","https://millercenter.org/the-presidency/presidential-speeches/february-24-1859-veto-message-regarding-land-grant-colleges"
"374","https://millercenter.org/the-presidency/presidential-speeches/february-18-1859-special-message-regarding-transit-across"
"375","https://millercenter.org/the-presidency/presidential-speeches/december-6-1858-second-annual-message"
"376","https://millercenter.org/the-presidency/presidential-speeches/february-2-1858-message-congress-transmitting-constitution"
"377","https://millercenter.org/the-presidency/presidential-speeches/march-4-1857-inaugural-address/"
"378","https://millercenter.org/the-presidency/presidential-speeches/december-8-1857-first-annual-message"
"379","https://millercenter.org/the-presidency/presidential-speeches/december-19-1859-third-annual-message/"
"380","https://millercenter.org/the-presidency/presidential-speeches/march-1-1861-message-regarding-presence-troops-washington-dc/"
"381","https://millercenter.org/the-presidency/presidential-speeches/january-1-1863-emancipation-proclamation"
"382","https://millercenter.org/the-presidency/presidential-speeches/july-4-1861-july-4th-message-congress"
"383","https://millercenter.org/the-presidency/presidential-speeches/december-3-1861-first-annual-message"
"384","https://millercenter.org/the-presidency/presidential-speeches/march-4-1865-second-inaugural-address"
"385","https://millercenter.org/the-presidency/presidential-speeches/december-6-1864-fourth-annual-message"
"386","https://millercenter.org/the-presidency/presidential-speeches/december-8-1863-third-annual-message"
"387","https://millercenter.org/the-presidency/presidential-speeches/august-26-1863-public-letter-james-conkling"
"388","https://millercenter.org/the-presidency/presidential-speeches/december-1-1862-second-annual-message"
"389","https://millercenter.org/the-presidency/presidential-speeches/february-11-1861-farewell-address"
"390","https://millercenter.org/the-presidency/presidential-speeches/february-27-1860-cooper-union-address"
